"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 09 14:11:19 IST 2024","Tue Apr 09 14:11:21 IST 2024","1149","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for swab & non split","This test case tests API to Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for swab & non split"
"passed","Tue Apr 09 13:00:54 IST 2024","Tue Apr 09 13:01:12 IST 2024","18253","tests.scenarios","test_cleaning_agent_limit","TestCleaningAgentLimit","","","Test Cleaning agent SAL","This test case test the cleaning agent sal from list of equipment  when upper limit for all criteria (toxicity,default ARL) criteria is selected and sal unit is mg & default surface area is sqin"
"passed","Tue Apr 09 14:19:10 IST 2024","Tue Apr 09 14:19:10 IST 2024","104","tests.unit.production","test_sample_location","TestSamplingLocation","","","Get MOC details","This test case gets details of all MOC details present in facility"
"passed","Tue Apr 09 13:47:17 IST 2024","Tue Apr 09 13:47:31 IST 2024","14010","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and validate cleaning agent residue verification SAL","This test case tests API to Create Protocol and validate cleaning agent residue verification SAL for based on policy for both direct and indirect when select surface area as sqin and sal mass unit is mg"
"skipped","Tue Apr 09 13:52:14 IST 2024","Tue Apr 09 13:52:14 IST 2024","0","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split when unit is sqm and ml","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqm and volume is ml"
"passed","Tue Apr 09 13:04:19 IST 2024","Tue Apr 09 13:04:31 IST 2024","11819","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in mg/ml"
"passed","Tue Apr 09 14:42:08 IST 2024","Tue Apr 09 14:42:14 IST 2024","6448","tests.scenarios","test_limit_equipments","TestLimitsOnEquipments","","","Test Equipment Wise All Criteria SAL of Productions on Equipments","This test case tests Equipment wise SAL when All Criteria in Policy is selected for all production mapped to Equipment"
"passed","Tue Apr 09 14:18:22 IST 2024","Tue Apr 09 14:18:23 IST 2024","932","tests.unit.audit_portal","test_audit_portal","TestAuditPortal","","","Config new master data snapshot report","This test case test Api to Config the new master data snapshot report in audit portal by configuring change assessment report on newly generated report"
"passed","Tue Apr 09 13:53:36 IST 2024","Tue Apr 09 13:53:45 IST 2024","9120","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for split","This test case tests API to Create Protocol microbial residue verification for split when select custom for fungal and based on policy for bacterial of direct/indirect"
"passed","Tue Apr 09 13:05:13 IST 2024","Tue Apr 09 13:05:30 IST 2024","16961","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenupper cap for on sample limit is On"
"passed","Tue Apr 09 14:19:00 IST 2024","Tue Apr 09 14:19:00 IST 2024","167","tests.unit.production","test_equipment","TestEquipment","","","Get All Equipments","This test case gets details of all Equipments present in a Facility page wise"
"passed","Tue Apr 09 13:59:56 IST 2024","Tue Apr 09 14:00:07 IST 2024","11112","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect custom","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select custom for direct and indirect"
"passed","Tue Apr 09 13:44:45 IST 2024","Tue Apr 09 13:44:46 IST 2024","1127","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Add New Protocol for Multi-production","This test case tests API to add only one production in protocol for multi-production"
"passed","Tue Apr 09 13:28:55 IST 2024","Tue Apr 09 13:29:36 IST 2024","40822","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqcm_l","TestInspectionMultiProductionProtocolSqcml","","","Create Inspection on Equipment & Validate the Microbial Residue Verification Endotoxin Samplesfor surface area sqcm and volume as l","This test case tests API to create an inspection on equipment and validate the Microbial residue verification Microbial samples for surface area sqcm and volume as l"
"passed","Tue Apr 09 13:06:19 IST 2024","Tue Apr 09 13:06:30 IST 2024","11771","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in mg & surface area is sqm and volume is L"
"failed","Tue Apr 09 14:12:17 IST 2024","Tue Apr 09 14:12:18 IST 2024","1112","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limit and summary page of Protocol microbial Endotoxin residue verification when select zero in microbial policy for room grade swab samples for split","This test case tests API to Validate the absent on sample limit and summary page of Protocol microbial Endotoxin residue verification when select zero in microbial policy for room grade swab samples for split"
"passed","Tue Apr 09 14:04:43 IST 2024","Tue Apr 09 14:04:48 IST 2024","5763","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the toc residue verification final summary page","This test case tests API to Create Protocol for toc residue verification and validate the final summary details"
"passed","Tue Apr 09 14:19:03 IST 2024","Tue Apr 09 14:19:04 IST 2024","569","tests.unit.production","test_production","TestProduction","","","Get details of Nitrosamine Analytical mapping","This method is used to get details of Nitrosamine analytical mapping"
"passed","Tue Apr 09 13:44:56 IST 2024","Tue Apr 09 13:44:57 IST 2024","1232","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Select all verification & move to next page in multi-production protocol","This test case tests API to select all verification & move to next page in multi-production protocol"
"passed","Tue Apr 09 13:05:55 IST 2024","Tue Apr 09 13:06:07 IST 2024","11879","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in ug/ml & surface area is sqm and volume is L"
"passed","Tue Apr 09 12:53:21 IST 2024","Tue Apr 09 12:53:45 IST 2024","23233","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse sample limit of equipment map to production","This test case test the swab & rinse sample limit of equipment map with production for formulation when all (toxicity, dosage, default) criteria is selected & for active facility when all (toxicity, dosage, default, LD50) and swab & rinse sample unit is in ppmand Upper cap setting for sample limit is On"
"skipped","Tue Apr 09 13:52:14 IST 2024","Tue Apr 09 13:52:14 IST 2024","0","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split when unit is sqin & L","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqin and volume is L"
"passed","Tue Apr 09 14:04:55 IST 2024","Tue Apr 09 14:05:00 IST 2024","5871","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the pH residue verification final summary page","This test case tests API to Create Protocol for pH residue verification and validate the final summary details"
"failed","Tue Apr 09 14:11:07 IST 2024","Tue Apr 09 14:11:08 IST 2024","1151","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for rinse samples for split on sample limit and summary page","This test case tests API to Validate the absent on sample limits of Protocol bioburdenEndotoxin residue verification when select zero in microbial policy for rinse samples for split on sample limit and summary page"
"passed","Tue Apr 09 14:36:07 IST 2024","Tue Apr 09 14:36:07 IST 2024","291","tests.unit.master_data","test_products_master_data","TestProductMasterData","","","Update the details of any one product from master data","This method is used to update the details of product from master data"
